source_event_id,event_name,market_prob_away_raw,market_prob_draw_raw,market_prob_home_raw,away_odds_mean,draw_odds_mean,home_odds_mean,event_start_ts_utc,target,overround,market_prob_home,market_prob_draw,market_prob_away,market_prob_mean,market_prob_std,feature_stub,pred_prob_class_1,edge,signal,pnl_unit,cum_pnl_unit
2324:513:York:Eastleigh,York vs Eastleigh,0.2777777777777778,0.2777777777777778,0.5405405405405405,3.6,3.6,1.85,2024-04-06 00:00:00+00:00,0,1.0960960960960962,0.49315068493150677,0.2534246575342466,0.2534246575342466,0.49315068493150677,0.13840588644956778,0.8463007159904535,0.7672012506934099,0.2740505657619032,1,-1.0,-20.162107186610342
2324:514:Kidderminster:Halifax,Kidderminster vs Halifax,0.3225806451612903,0.3125,0.46511627906976744,3.1,3.2,2.15,2024-04-06 00:00:00+00:00,0,1.1001969242310576,0.42275729810355855,0.2840400596633284,0.29320264223311315,0.42275729810355855,0.07757881370746067,0.8465393794749404,0.6382129199865753,0.2154556218830167,1,-1.0,-21.162107186610342
2324:518:Wealdstone:Southend,Wealdstone vs Southend,0.5714285714285714,0.2777777777777778,0.25,1.75,3.6,4.0,2024-04-09 00:00:00+00:00,0,1.0992063492063493,0.22743682310469313,0.2527075812274368,0.51985559566787,0.22743682310469313,0.1620264440263374,0.8474940334128879,0.39646373350213693,0.1690269103974438,1,-1.0,-22.162107186610342
2324:517:Solihull:Ebbsfleet,Solihull vs Ebbsfleet,0.3846153846153846,0.2857142857142857,0.4166666666666667,2.6,3.5,2.4,2024-04-09 00:00:00+00:00,1,1.086996336996337,0.3833192923336142,0.26284751474304974,0.35383319292333615,0.3833192923336142,0.06279765506262937,0.847255369928401,0.3327165452401571,-0.050602747093457134,0,0.0,-22.162107186610342
2324:516:Maidenhead:Hartlepool,Maidenhead vs Hartlepool,0.3333333333333333,0.29411764705882354,0.46511627906976744,3.0,3.4,2.15,2024-04-09 00:00:00+00:00,1,1.0925672594619242,0.4257095158597663,0.2691986644407346,0.30509181969949917,0.4257095158597663,0.08198840754780572,0.8470167064439141,0.5960147767674185,0.17030526090765225,1,1.3490196078431373,-20.813087578767206
2324:515:Barnet:Bromley,Barnet vs Bromley,0.2631578947368421,0.2777777777777778,0.5714285714285714,3.8,3.6,1.75,2024-04-09 00:00:00+00:00,0,1.1123642439431913,0.5137063462260608,0.24971836274877957,0.2365752910251596,0.5137063462260608,0.15634577998328925,0.8467780429594273,0.6626433586571262,0.14893701243106539,1,-1.0,-21.813087578767206
2324:520:Wealdstone:Dorking,Wealdstone vs Dorking,0.3389830508474576,0.2857142857142857,0.47619047619047616,2.95,3.5,2.1,2024-04-11 00:00:00+00:00,1,1.1008878127522195,0.43255131964809385,0.2595307917888563,0.30791788856304986,0.43255131964809385,0.08926636762984028,0.8482100238663485,0.6829229234344308,0.250371603786337,1,1.311864406779661,-20.501223171987544
2324:519:Fylde:Gateshead,Fylde vs Gateshead,0.5235602094240838,0.2777777777777778,0.29411764705882354,1.91,3.6,3.4,2024-04-11 00:00:00+00:00,1,1.0954556342606852,0.2684888715345568,0.2535728231159703,0.47793830534947285,0.2684888715345568,0.1254534597926569,0.8477326968973747,0.37492369916758955,0.10643482763303275,1,2.7245491564863293,-17.776674015501214
2324:521:Bromley:Solihull,Bromley vs Solihull,0.29411764705882354,0.2857142857142857,0.5128205128205129,3.4,3.5,1.95,2024-04-13 00:00:00+00:00,1,1.0926524455936222,0.46933543679747586,0.2614868862157365,0.2691776769867876,0.46933543679747586,0.11784403326292987,0.8484486873508353,0.6599671225610549,0.19063168576357908,1,1.130672268907563,-16.64600174659365
2324:522:Ebbsfleet:Altrincham,Ebbsfleet vs Altrincham,0.37037037037037035,0.2777777777777778,0.4444444444444444,2.7,3.6,2.25,2024-04-13 00:00:00+00:00,0,1.0925925925925926,0.4067796610169491,0.25423728813559326,0.3389830508474576,0.4067796610169491,0.0764279619122524,0.8486873508353222,0.41822873180758896,0.011449070790639837,0,-0.0,-16.64600174659365
2324:524:Halifax:Barnet,Halifax vs Barnet,0.46511627906976744,0.2857142857142857,0.36363636363636365,2.15,3.5,2.75,2024-04-13 00:00:00+00:00,0,1.1144669284204167,0.32628726287262877,0.2563685636856369,0.4173441734417344,0.32628726287262877,0.08071878384731625,0.8491646778042959,0.5240503738349318,0.19776311096230303,1,-1.0,-17.64600174659365
2324:525:Hartlepool:Dag and Red,Hartlepool vs Dag and Red,0.42016806722689076,0.29411764705882354,0.37037037037037035,2.38,3.4,2.7,2024-04-13 00:00:00+00:00,0,1.0846560846560847,0.3414634146341463,0.27116212338593976,0.38737446197991393,0.3414634146341463,0.05853119319506904,0.8494033412887828,0.305907889933694,-0.03555552470045231,0,-0.0,-17.64600174659365
2324:526:Kidderminster:Eastleigh,Kidderminster vs Eastleigh,0.26666666666666666,0.2777777777777778,0.5555555555555556,3.75,3.6,1.8,2024-04-13 00:00:00+00:00,0,1.1,0.5050505050505051,0.25252525252525254,0.2424242424242424,0.5050505050505051,0.14879717032986098,0.8496420047732697,0.6523843020317786,0.14733379698127347,1,-1.0,-18.64600174659365
2324:527:Maidenhead:Gateshead,Maidenhead vs Gateshead,0.5,0.2857142857142857,0.3333333333333333,2.0,3.5,3.0,2024-04-13 00:00:00+00:00,1,1.119047619047619,0.2978723404255319,0.2553191489361702,0.44680851063829785,0.2978723404255319,0.10054926864367252,0.8498806682577565,0.4730199808048395,0.17514764037930758,1,2.357142857142857,-16.288858889450793
2324:528:Oxford City:Oldham,Oxford City vs Oldham,0.6535947712418301,0.23809523809523808,0.21052631578947367,1.53,4.2,4.75,2024-04-13 00:00:00+00:00,0,1.1022163251265418,0.19100271969325427,0.21601498060546614,0.5929822997012797,0.19100271969325427,0.22521010767934535,0.8501193317422434,0.2856684674670857,0.09466574777383141,1,-1.0,-17.288858889450793
2324:523:Fylde:Southend,Fylde vs Southend,0.47619047619047616,0.2777777777777778,0.3333333333333333,2.1,3.6,3.0,2024-04-13 00:00:00+00:00,0,1.0873015873015874,0.3065693430656934,0.2554744525547445,0.43795620437956195,0.3065693430656934,0.09413889110536787,0.8489260143198091,0.2791272295668011,-0.027442113498892307,0,-0.0,-17.288858889450793
2324:530:Wealdstone:Chesterfield,Wealdstone vs Chesterfield,0.5555555555555556,0.2777777777777778,0.29411764705882354,1.8,3.6,3.4,2024-04-13 00:00:00+00:00,1,1.1274509803921569,0.2608695652173913,0.2463768115942029,0.4927536231884058,0.2608695652173913,0.13825205817636896,0.8508353221957041,0.31573283134065455,0.054863266123263255,1,2.8333333333333335,-14.45552555611746
2324:531:York:Woking,York vs Woking,0.3921568627450981,0.30303030303030304,0.3921568627450981,2.55,3.3,2.55,2024-04-13 00:00:00+00:00,1,1.0873440285204992,0.36065573770491804,0.2786885245901639,0.36065573770491804,0.36065573770491804,0.047323792556526724,0.851073985680191,0.34680749375287123,-0.013848243952046813,0,0.0,-14.45552555611746
2324:532:Aldershot:Boreham Wood,Aldershot vs Boreham Wood,0.3125,0.2777777777777778,0.5,3.2,3.6,2.0,2024-04-13 00:00:00+00:00,0,1.0902777777777777,0.45859872611464975,0.2547770700636943,0.2866242038216561,0.45859872611464975,0.10964544657049136,0.8513126491646779,0.6491092301815677,0.190510504066918,1,-1.0,-15.45552555611746
2324:529:Rochdale:Dorking,Rochdale vs Dorking,0.2222222222222222,0.25,0.6060606060606061,4.5,4.0,1.65,2024-04-13 00:00:00+00:00,0,1.0782828282828283,0.5620608899297423,0.23185011709601874,0.20608899297423885,0.5620608899297423,0.19850221721413358,0.8503579952267303,0.8456103012906294,0.28354941136088707,1,-1.0,-16.455525556117458
2324:534:Halifax:Ebbsfleet,Halifax vs Ebbsfleet,0.3448275862068966,0.29411764705882354,0.47619047619047616,2.9,3.4,2.1,2024-04-16 00:00:00+00:00,0,1.1151357094561962,0.42702468601126026,0.26375054135989606,0.3092247726288437,0.42702468601126026,0.08426463435119265,0.8515513126491647,0.6701184104933664,0.24309372448210614,1,-1.0,-17.455525556117458
2324:536:Rochdale:Boreham Wood,Rochdale vs Boreham Wood,0.48780487804878053,0.29411764705882354,0.3448275862068966,2.05,3.4,2.9,2024-04-16 00:00:00+00:00,0,1.1267501113145006,0.30603732162458835,0.2610318331503842,0.43293084522502745,0.30603732162458835,0.08914102186682932,0.8520286396181385,0.4161392931824086,0.11010197155782026,1,-1.0,-18.455525556117458
2324:537:Wealdstone:Eastleigh,Wealdstone vs Eastleigh,0.2857142857142857,0.2631578947368421,0.5555555555555556,3.5,3.8,1.8,2024-04-16 00:00:00+00:00,0,1.1044277360066834,0.5030257186081695,0.2382753403933434,0.2586989409984871,0.5030257186081695,0.1473122876090694,0.8522673031026253,0.6764985714348588,0.17347285282668934,1,-1.0,-19.455525556117458
2324:535:Oxford City:Bromley,Oxford City vs Bromley,0.6944444444444444,0.23094688221709006,0.19047619047619047,1.44,4.33,5.25,2024-04-16 00:00:00+00:00,0,1.1158675171377248,0.1706978539574077,0.20696622015621025,0.6223359258863822,0.1706978539574077,0.2509396789538679,0.8517899761336516,0.273878712801759,0.10318085884435133,1,-1.0,-20.455525556117458
2324:538:Gateshead:Aldershot,Gateshead vs Aldershot,0.2631578947368421,0.25,0.5882352941176471,3.8,4.0,1.7,2024-04-17 00:00:00+00:00,0,1.1013931888544892,0.534082923401265,0.22698524244553758,0.23893183415319744,0.534082923401265,0.17395682998287054,0.8525059665871122,0.7463221379031223,0.21223921450185734,1,-1.0,-21.455525556117458
2324:539:Halifax:Oldham,Halifax vs Oldham,0.3076923076923077,0.3225806451612903,0.47619047619047616,3.25,3.1,2.1,2024-04-18 00:00:00+00:00,0,1.1064634290440742,0.4303716360529688,0.29154207603588206,0.2780862879111491,0.4303716360529688,0.0843065163824549,0.8527446300715991,0.6950306784759964,0.2646590424230276,1,-1.0,-22.455525556117458
2324:550:Southend:Rochdale,Southend vs Rochdale,0.23094688221709006,0.25,0.6369426751592356,4.33,4.0,1.57,2024-04-20 00:00:00+00:00,0,1.1178895573763257,0.5697724528835684,0.2236356877568006,0.20659185935963104,0.5697724528835684,0.2049395422115405,0.8558472553699285,0.786716701663208,0.21694424877963958,1,-1.0,-23.455525556117458
2324:540:Altrincham:Oxford City,Altrincham vs Oxford City,0.15384615384615385,0.18181818181818182,0.7751937984496123,6.5,5.5,1.29,2024-04-20 00:00:00+00:00,1,1.1108581341139478,0.6978333008003124,0.1636736287331642,0.13849307046652357,0.6978333008003124,0.31591721200533923,0.8532219570405728,0.7735188475312901,0.07568554673097772,1,0.43300699300699286,-23.022518563110467
2324:541:Barnet:Kidderminster,Barnet vs Kidderminster,0.21052631578947367,0.23809523809523808,0.6535947712418301,4.75,4.2,1.53,2024-04-20 00:00:00+00:00,1,1.1022163251265418,0.5929822997012797,0.21601498060546614,0.19100271969325427,0.5929822997012797,0.22521010767934535,0.8534606205250597,0.8673122711311676,0.2743299714298879,1,0.6863909774436088,-22.33612758566686
2324:542:Boreham Wood:Ebbsfleet,Boreham Wood vs Ebbsfleet,0.3333333333333333,0.2857142857142857,0.47619047619047616,3.0,3.5,2.1,2024-04-20 00:00:00+00:00,0,1.0952380952380951,0.4347826086956522,0.2608695652173913,0.30434782608695654,0.4347826086956522,0.09050721736809275,0.8536992840095465,0.7011868216738358,0.2664042129781836,1,-1.0,-23.33612758566686
2324:543:Chesterfield:Maidenhead,Chesterfield vs Maidenhead,0.2222222222222222,0.23094688221709006,0.6666666666666666,4.5,4.33,1.5,2024-04-20 00:00:00+00:00,1,1.1198357711059788,0.5953253895508709,0.20623281393217235,0.19844179651695695,0.5953253895508709,0.22692521483720368,0.8539379474940334,0.8215290824525322,0.2262036929016613,1,0.6797536566589681,-22.65637392900789
2324:544:Dag and Red:Aldershot,Dag and Red vs Aldershot,0.45454545454545453,0.2777777777777778,0.37037037037037035,2.2,3.6,2.7,2024-04-20 00:00:00+00:00,0,1.1026936026936027,0.3358778625954198,0.2519083969465649,0.41221374045801523,0.3358778625954198,0.08018295804879758,0.8541766109785203,0.5143235812950583,0.1784457186996385,1,-1.0,-23.65637392900789
2324:545:Dorking:Hartlepool,Dorking vs Hartlepool,0.42016806722689076,0.26666666666666666,0.42016806722689076,2.38,3.75,2.38,2024-04-20 00:00:00+00:00,0,1.1070028011204482,0.37955465587044535,0.24089068825910928,0.37955465587044535,0.37955465587044535,0.08005767902730643,0.8544152744630071,0.6120271075812097,0.23247245171076436,1,-1.0,-24.65637392900789
2324:546:Eastleigh:Halifax,Eastleigh vs Halifax,0.5235602094240838,0.2631578947368421,0.3125,1.91,3.8,3.2,2024-04-20 00:00:00+00:00,0,1.0992181041609257,0.28429298864081476,0.2394046220133177,0.47630238934586766,0.28429298864081476,0.12583264519772888,0.854653937947494,0.4409663419459371,0.15667335330512233,1,-1.0,-25.65637392900789
2324:547:Gateshead:Bromley,Gateshead vs Bromley,0.3225806451612903,0.2777777777777778,0.48780487804878053,3.1,3.6,2.05,2024-04-20 00:00:00+00:00,1,1.0881633009878486,0.4482827877083752,0.2552721430006025,0.29644506929102227,0.4482827877083752,0.10165547334339141,0.854892601431981,0.6209239215638747,0.17264113385549945,1,1.2307347670250897,-24.4256391619828
2324:548:Oldham:Wealdstone,Oldham vs Wealdstone,0.26666666666666666,0.2777777777777778,0.5714285714285714,3.75,3.6,1.75,2024-04-20 00:00:00+00:00,0,1.115873015873016,0.5120910384068278,0.24893314366998578,0.23897581792318634,0.5120910384068278,0.15488875016076473,0.8551312649164678,0.6626433586571262,0.1505523202502984,1,-1.0,-25.4256391619828
2324:549:Solihull:York,Solihull vs York,0.3333333333333333,0.2857142857142857,0.5,3.0,3.5,2.0,2024-04-20 00:00:00+00:00,1,1.119047619047619,0.44680851063829785,0.2553191489361702,0.2978723404255319,0.44680851063829785,0.10054926864367252,0.8553699284009547,0.6701184104933664,0.22330989985506855,1,1.2380952380952381,-24.187543923887564
2324:551:Woking:Fylde,Woking vs Fylde,0.2631578947368421,0.25,0.5988023952095809,3.8,4.0,1.67,2024-04-20 00:00:00+00:00,1,1.111960289946423,0.538510593070219,0.22482817260681642,0.23666123432296463,0.538510593070219,0.17778719378022598,0.8560859188544153,0.7350847174349017,0.1965741243646827,1,0.8569736842105262,-23.330570239677037
2425:11:Yeovil:Hartlepool,Yeovil vs Hartlepool,0.3333333333333333,0.29411764705882354,0.4347826086956522,3.0,3.4,2.3,2024-08-10 00:00:00+00:00,0,1.062233589087809,0.4093097913322633,0.27688603531300165,0.31380417335473515,0.4093097913322633,0.06833779230165762,0.8735083532219571,0.36828448711216905,-0.04102530422009426,0,-0.0,-23.330570239677037
2425:1:Altrincham:Woking,Altrincham vs Woking,0.3125,0.30303030303030304,0.4444444444444444,3.2,3.3,2.25,2024-08-10 00:00:00+00:00,1,1.0599747474747474,0.41929720071471116,0.2858844550327576,0.2948183442525313,0.41929720071471116,0.0745807848277298,0.8947494033412888,0.44809214810924525,0.028794947394534087,1,1.3849431818181817,-21.945627057858857
2425:2:Boston Utd:Rochdale,Boston Utd vs Rochdale,0.4347826086956522,0.29411764705882354,0.3333333333333333,2.3,3.4,3.0,2024-08-10 00:00:00+00:00,0,1.0622335890878092,0.3138041733547351,0.2768860353130016,0.40930979133226325,0.3138041733547351,0.06833779230165762,0.9212410501193318,0.26954458730287006,-0.04425958605186503,0,-0.0,-21.945627057858857
2425:3:Dag and Red:Wealdstone,Dag and Red vs Wealdstone,0.24390243902439027,0.29411764705882354,0.5235602094240838,4.1,3.4,1.91,2024-08-10 00:00:00+00:00,1,1.0615802955072975,0.4931894569255263,0.2770564302140457,0.22975411286042813,0.4931894569255263,0.14044522951740807,0.9477326968973747,0.7522405739763159,0.25905111705078965,1,1.027618364418938,-20.91800869343992
2425:8:Oldham:Braintree Town,Oldham vs Braintree Town,0.21052631578947367,0.2857142857142857,0.5714285714285714,4.75,3.5,1.75,2024-08-10 00:00:00+00:00,1,1.0676691729323307,0.5352112676056339,0.26760563380281693,0.1971830985915493,0.5352112676056339,0.1783419710161745,0.9971360381861576,0.9220315334621,0.3868202658564661,1,0.8684210526315788,-20.04958764080834
2425:5:Gateshead:Ebbsfleet,Gateshead vs Ebbsfleet,0.25,0.29411764705882354,0.5263157894736842,4.0,3.4,1.9,2024-08-10 00:00:00+00:00,1,1.0704334365325077,0.49168474331164136,0.274765003615329,0.23355025307302965,0.49168474331164136,0.13867602783882524,0.9892601431980907,0.7548810852687232,0.26319634195708186,1,1.0338235294117646,-19.015764111396575
2425:6:Halifax:Barnet,Halifax vs Barnet,0.45454545454545453,0.2857142857142857,0.3225806451612903,2.2,3.5,3.1,2024-08-10 00:00:00+00:00,1,1.0628403854210307,0.303508080409933,0.26882144264879776,0.4276704769412692,0.303508080409933,0.08351893921663092,0.9918854415274463,0.30051502340941494,-0.0029930570005180512,0,0.0,-19.015764111396575
2425:7:Maidenhead:Eastleigh,Maidenhead vs Eastleigh,0.2857142857142857,0.29411764705882354,0.47619047619047616,3.5,3.4,2.1,2024-08-10 00:00:00+00:00,0,1.0560224089635852,0.4509283819628648,0.2785145888594165,0.27055702917771884,0.4509283819628648,0.10191799294363256,0.9945107398568019,0.628003936281727,0.17707555431886224,1,-1.0,-20.015764111396575
2425:4:Fylde:Solihull,Fylde vs Solihull,0.3846153846153846,0.30303030303030304,0.3802281368821293,2.6,3.3,2.63,2024-08-10 00:00:00+00:00,1,1.067873824527817,0.3560609204465286,0.28376976387102126,0.36016931568245003,0.3560609204465286,0.042972436412632084,0.9742243436754177,0.35106624317810203,-0.004994677268426562,0,0.0,-20.015764111396575
2425:10:Tamworth:Sutton,Tamworth vs Sutton,0.4347826086956522,0.29411764705882354,0.3333333333333333,2.3,3.4,3.0,2024-08-10 00:00:00+00:00,0,1.0622335890878092,0.3138041733547351,0.2768860353130016,0.40930979133226325,0.3138041733547351,0.06833779230165762,0.8708830548926014,0.26954458730287006,-0.04425958605186503,0,-0.0,-20.015764111396575
2425:9:Southend:York,Southend vs York,0.23094688221709006,0.2857142857142857,0.5555555555555556,4.33,3.5,1.8,2024-08-10 00:00:00+00:00,0,1.0722167234869313,0.5181373722178536,0.26647064856918184,0.21539197921296455,0.5181373722178536,0.16206991456412848,0.9997613365155131,0.7725127791055922,0.25437540688773863,1,-1.0,-21.015764111396575
2425:0:Aldershot:Forest Green,Aldershot vs Forest Green,0.37037037037037035,0.29411764705882354,0.4,2.7,3.4,2.5,2024-08-10 00:00:00+00:00,0,1.064488017429194,0.375767498976668,0.2762996316004912,0.34793286942284074,0.375767498976668,0.05131592346058674,0.8682577565632459,0.4030041698735802,0.027236670896912174,1,-1.0,-22.015764111396575
2425:14:Eastleigh:Fylde,Eastleigh vs Fylde,0.35714285714285715,0.2777777777777778,0.4347826086956522,2.8,3.6,2.3,2024-08-17 00:00:00+00:00,1,1.0697032436162872,0.4064516129032258,0.2596774193548387,0.3338709677419355,0.4064516129032258,0.07338857377693639,0.8813842482100239,0.42040058201006275,0.013948969106836961,0,0.0,-22.015764111396575
2425:15:Ebbsfleet:Barnet,Ebbsfleet vs Barnet,0.5235602094240838,0.2857142857142857,0.27027027027027023,1.91,3.5,3.7,2024-08-17 00:00:00+00:00,0,1.0795447654086399,0.2503557785933637,0.2646618230844131,0.484982398322223,0.2503557785933637,0.13152659393160132,0.8840095465393795,0.19011999416520403,-0.06023578442815969,0,-0.0,-22.015764111396575
2425:13:Braintree Town:Yeovil,Braintree Town vs Yeovil,0.37037037037037035,0.3125,0.3846153846153846,2.7,3.2,2.6,2024-08-17 00:00:00+00:00,0,1.0674857549857548,0.3603002502085071,0.29274395329441205,0.3469557964970809,0.3603002502085071,0.035779071259216415,0.8787589498806683,0.3836130972359666,0.023312847027459505,1,-1.0,-23.015764111396575
2425:16:Halifax:Aldershot,Halifax vs Aldershot,0.3802281368821293,0.30303030303030304,0.3846153846153846,2.63,3.3,2.6,2024-08-17 00:00:00+00:00,0,1.0678738245278168,0.36016931568245014,0.2837697638710213,0.3560609204465287,0.36016931568245014,0.04297243641263212,0.8866348448687351,0.35106624317810203,-0.009103072504348109,0,-0.0,-23.015764111396575
2425:12:Boston Utd:Forest Green,Boston Utd vs Forest Green,0.45454545454545453,0.29411764705882354,0.3125,2.2,3.4,3.2,2024-08-17 00:00:00+00:00,0,1.0611631016042782,0.2944881889763779,0.27716535433070866,0.4283464566929133,0.2944881889763779,0.0827383850334739,0.8761336515513126,0.2362947633148762,-0.05819342566150171,0,-0.0,-23.015764111396575
2425:17:Hartlepool:Southend,Hartlepool vs Southend,0.46511627906976744,0.29411764705882354,0.30303030303030304,2.15,3.4,3.3,2024-08-17 00:00:00+00:00,0,1.062264229158894,0.28526829268292686,0.27687804878048783,0.43785365853658537,0.28526829268292686,0.09061441846434139,0.8892601431980907,0.28311901248215116,-0.002149280200775705,0,-0.0,-23.015764111396575
2425:18:Rochdale:Dag and Red,Rochdale vs Dag and Red,0.3125,0.2857142857142857,0.45454545454545453,3.2,3.5,2.2,2024-08-17 00:00:00+00:00,0,1.0527597402597402,0.4317656129529684,0.27139552814186585,0.2968388589051658,0.4317656129529684,0.086188897332668,0.8918854415274463,0.4239987439819597,-0.0077668689710087,0,-0.0,-23.015764111396575
2425:19:Solihull:Maidenhead,Solihull vs Maidenhead,0.2222222222222222,0.2857142857142857,0.5555555555555556,4.5,3.5,1.8,2024-08-17 00:00:00+00:00,1,1.0634920634920635,0.5223880597014926,0.26865671641791045,0.208955223880597,0.5223880597014926,0.16642516103161925,0.894510739856802,0.7770631081587183,0.25467504845722566,1,0.9142857142857141,-22.10147839711086
2425:23:York:Tamworth,York vs Tamworth,0.24390243902439027,0.2777777777777778,0.5464480874316939,4.1,3.6,1.83,2024-08-17 00:00:00+00:00,1,1.068128304233862,0.5115940521992305,0.2600603098679422,0.2283456379328273,0.5115940521992305,0.15519058612534398,0.9052505966587112,0.8332469609786086,0.32165290877937813,1,0.9546747967479676,-21.146803600362894
2425:22:Woking:Gateshead,Woking vs Gateshead,0.45454545454545453,0.2857142857142857,0.3225806451612903,2.2,3.5,3.1,2024-08-17 00:00:00+00:00,0,1.0628403854210307,0.303508080409933,0.26882144264879776,0.4276704769412692,0.303508080409933,0.08351893921663092,0.9026252983293557,0.30051502340941494,-0.0029930570005180512,0,-0.0,-21.146803600362894
2425:21:Wealdstone:Oldham,Wealdstone vs Oldham,0.36363636363636365,0.3125,0.3802281368821293,2.75,3.2,2.63,2024-08-17 00:00:00+00:00,0,1.056364500518493,0.3599402826349265,0.2958259197905802,0.3442337975744933,0.3599402826349265,0.033418228128354266,0.9,0.4451278020791442,0.08518751944421771,1,-1.0,-22.146803600362894
2425:20:Sutton:Altrincham,Sutton vs Altrincham,0.30303030303030304,0.29411764705882354,0.48780487804878053,3.3,3.4,2.05,2024-08-17 00:00:00+00:00,1,1.084952828137907,0.4496092967341215,0.271087958324985,0.27930274494089363,0.4496092967341215,0.10078167208561431,0.8973747016706444,0.6119146117571918,0.16230531502307027,1,1.224153297682709,-20.922650302680186
2425:24:Barnet:Forest Green,Barnet vs Forest Green,0.27027027027027023,0.26666666666666666,0.5555555555555556,3.7,3.75,1.8,2024-08-20 00:00:00+00:00,1,1.0924924924924924,0.508521165475536,0.24409015942825732,0.2473886750962067,0.508521165475536,0.15172607702506635,0.9078758949880669,0.7875374961736835,0.27901633069814746,1,0.9664864864864864,-19.9561638161937
2425:26:Eastleigh:Solihull,Eastleigh vs Solihull,0.425531914893617,0.30303030303030304,0.37037037037037035,2.35,3.3,2.7,2024-08-20 00:00:00+00:00,1,1.0989325882942904,0.33702737940026073,0.2757496740547588,0.38722294654498046,0.33702737940026073,0.05582837183886199,0.9131264916467781,0.5251854882108516,0.18815810881059092,1,1.9671179883945844,-17.989045827799117
2425:35:York:Rochdale,York vs Rochdale,0.36363636363636365,0.3125,0.4,2.75,3.2,2.5,2024-08-20 00:00:00+00:00,1,1.0761363636363637,0.3717001055966209,0.29039070749736007,0.337909186906019,0.3717001055966209,0.04084737912957227,0.9369928400954655,0.3461452951843209,-0.02555481041230001,0,0.0,-17.989045827799117
2425:25:Braintree Town:Aldershot,Braintree Town vs Aldershot,0.45454545454545453,0.3125,0.3225806451612903,2.2,3.2,3.1,2024-08-20 00:00:00+00:00,1,1.0896260997067448,0.2960470984020185,0.28679562657695545,0.41715727502102606,0.2960470984020185,0.0727408917513304,0.9105011933174224,0.24527540923366262,-0.050771689168355866,0,0.0,-17.989045827799117
2425:27:Halifax:Gateshead,Halifax vs Gateshead,0.46511627906976744,0.3076923076923077,0.3225806451612903,2.15,3.25,3.1,2024-08-20 00:00:00+00:00,0,1.0953892319233653,0.2944895163839427,0.2808976925508377,0.4246127910652197,0.2944895163839427,0.07934191182249113,0.9157517899761337,0.4959130328015293,0.2014235164175866,1,-1.0,-18.989045827799117
2425:33:Woking:Dag and Red,Woking vs Dag and Red,0.36363636363636365,0.3225806451612903,0.4166666666666667,2.75,3.1,2.4,2024-08-20 00:00:00+00:00,1,1.1028836754643208,0.3777974739641037,0.2924883669399512,0.32971415909594504,0.3777974739641037,0.04276955403011593,0.9317422434367542,0.4940038625798562,0.1162063886157525,1,1.6469208211143695,-17.342125006684746
2425:32:Wealdstone:Sutton,Wealdstone vs Sutton,0.4444444444444444,0.3076923076923077,0.3448275862068966,2.25,3.25,2.9,2024-08-20 00:00:00+00:00,0,1.0969643383436487,0.3143471252015046,0.2804943578721118,0.40515851692638366,0.3143471252015046,0.06446429409057419,0.9291169451073986,0.5720557869019224,0.2577086617004178,1,-1.0,-18.342125006684746
2425:31:Tamworth:Hartlepool,Tamworth vs Hartlepool,0.42016806722689076,0.29411764705882354,0.3802281368821293,2.38,3.4,2.63,2024-08-20 00:00:00+00:00,0,1.0945138511678436,0.34739454094292804,0.2687198949058532,0.38388556415121877,0.34739454094292804,0.05885635915313934,0.926491646778043,0.5381009851814718,0.19070644423854372,1,-1.0,-19.342125006684746
2425:30:Southend:Boston Utd,Southend vs Boston Utd,0.18181818181818182,0.24390243902439027,0.6666666666666666,5.5,4.1,1.5,2024-08-20 00:00:00+00:00,1,1.0923872875092386,0.6102841677943167,0.22327469553450613,0.1664411366711773,0.6102841677943167,0.24152398821803212,0.9238663484486874,0.9270880883480451,0.3168039205537284,1,0.638580931263858,-18.70354407542089
2425:29:Oldham:Fylde,Oldham vs Fylde,0.2857142857142857,0.2857142857142857,0.5263157894736842,3.5,3.5,1.9,2024-08-20 00:00:00+00:00,0,1.0977443609022557,0.4794520547945205,0.2602739726027397,0.2602739726027397,0.4794520547945205,0.12654252475389058,0.9210023866348449,0.5138977645526328,0.034445709758112286,1,-1.0,-19.70354407542089
2425:28:Maidenhead:Altrincham,Maidenhead vs Altrincham,0.3921568627450981,0.3125,0.3921568627450981,2.55,3.2,2.55,2024-08-20 00:00:00+00:00,0,1.0968137254901962,0.3575418994413408,0.2849162011173184,0.3575418994413408,0.3575418994413408,0.04193046647745887,0.9183770883054893,0.6832133588433541,0.3256714594020133,1,-1.0,-20.70354407542089
2425:34:Yeovil:Ebbsfleet,Yeovil vs Ebbsfleet,0.23809523809523808,0.27027027027027023,0.5882352941176471,4.2,3.7,1.7,2024-08-20 00:00:00+00:00,1,1.0966008024831555,0.536416983085951,0.24646185709354498,0.21712115982050395,0.536416983085951,0.1764863896359999,0.9343675417661098,0.7936811208612232,0.25726413777527224,1,0.8642213642213643,-19.839322711199525
2425:36:Dag and Red:Halifax,Dag and Red vs Halifax,0.3125,0.30303030303030304,0.46511627906976744,3.2,3.3,2.15,2024-08-23 00:00:00+00:00,0,1.0806465821000706,0.43040554310169143,0.2804157326268596,0.2891787242714489,0.43040554310169143,0.08418110202191983,0.939618138424821,0.6123795003782961,0.1819739572766047,1,-1.0,-20.839322711199525
